mean_energy,std_energy,median_energy,top_bin_1,top_bin_2,top_bin_3,time_mean_mean,time_mean_std,file_id,species
-34.33337184928548,9.63028342199701,-36.265201568603516,62,61,60,-34.33337184928548,0.5899400505859785,mixkit-crickets-and-insects-in-the-wild-ambience-39,not_frogs
-34.33337184928548,9.63028342199701,-36.265201568603516,62,61,60,-34.33337184928548,0.5899400505859785,mixkit-crickets-and-insects-in-the-wild-ambience-39_(1),not_frogs
-45.8715554211816,22.242508832589046,-51.82651138305664,46,47,60,-45.8715554211816,4.928194826738829,mixkit-crickets-singing-in-a-jungle-at-night-2416,not_frogs
-23.545157622796616,9.813384973622265,-22.307764053344727,31,30,29,-23.545157622796616,5.532192915808422,mixkit-crowd-in-church-applauding-484,not_frogs
-77.32527866579264,11.096981222660158,-80.0,35,34,37,-77.32527866579264,10.148782637896645,mixkit-domestic-cat-hungry-meow-45,not_frogs
-78.93107222245354,5.894576472801347,-80.0,48,49,47,-78.93107222245354,4.476970221363843,mixkit-double-little-bird-chirp-21,not_frogs
-33.62438726675828,10.869420456536988,-33.98330497741699,33,29,30,-33.62438726675828,6.053735080956065,mixkit-farm-animals-in-the-morning-7,not_frogs
-75.77998613471082,14.36237475277859,-80.0,62,61,60,-75.77998613471082,14.038634183773398,mixkit-fast-insect-pass-by-321,not_frogs
-65.22675252710998,20.55061905183463,-80.0,31,30,15,-65.22675252710998,19.13450944035554,mixkit-female-cheerful-laughter-416,not_frogs
-43.63345782871935,12.374612199577506,-43.67718505859375,7,10,11,-43.63345782871935,8.263076534091715,mixkit-female-microphone-countdown-341,not_frogs
-78.0618841647756,8.629553137337801,-80.0,8,9,6,-78.0618841647756,8.25054586533656,mixkit-female-says-thank-you-380,not_frogs
-77.29544193223292,10.199306761580209,-80.0,29,28,30,-77.29544193223292,9.828203326421923,mixkit-females-laugh-425,not_frogs
-77.63793358051169,10.676442163735048,-80.0,24,25,23,-77.63793358051169,10.416416597029905,mixkit-fighting-mans-voice-2171,not_frogs
-64.54333156807101,18.847685141106734,-80.0,23,24,22,-64.54333156807101,16.698161813771815,mixkit-flock-of-wild-geese-20,not_frogs
-34.80004708451843,23.276837133700102,-25.373127937316895,62,61,60,-34.80004708451843,22.75412706122247,mixkit-fly-buzz-trapped-in-a-window-2695,not_frogs
-52.7549162292356,27.444855422444093,-46.00980567932129,1,49,48,-52.7549162292356,27.32887997836834,mixkit-fly-wings-movement-2697,not_frogs
-76.53542988845892,10.964535165400358,-80.0,40,41,39,-76.53542988845892,7.165587896103292,mixkit-forest-birds-singing-1212,not_frogs
-45.898555079392935,11.544009733033693,-48.673072814941406,45,46,44,-45.898555079392935,1.5460273607481967,mixkit-forest-with-birds-singing-1235,not_frogs
-73.67118731044285,14.15674763139672,-80.0,43,36,44,-73.67118731044285,13.388110002431876,mixkit-happy-child-laughing-2265,not_frogs
-75.88072550428163,12.062337915206598,-80.0,39,38,35,-75.88072550428163,9.963539539911785,mixkit-hawk-call-squawk-1277,not_frogs
-37.45229017772559,23.179360780012324,-28.668746948242188,13,24,23,-37.45229017772559,19.86710649347106,mixkit-huge-crowd-cheering-victory-462,not_frogs
-76.13052673772704,12.960120171931676,-80.0,15,14,22,-76.13052673772704,12.576930994281165,mixkit-human-fighter-pain-scream-2768,not_frogs
-77.91026473759291,9.591129506991361,-80.0,55,56,53,-77.91026473759291,8.915697844549245,mixkit-juicy-insect-fast-squish-324,not_frogs
-19.636680312826364,10.719554658734715,-16.076571464538574,52,51,50,-19.636680312826364,5.161019005617522,mixkit-jungle-rain-and-birds-2392,not_frogs
-66.23653153176235,15.02124582497442,-69.32535934448242,33,34,32,-66.23653153176235,13.549122206317765,mixkit-kids-playing-and-laughing-2261,not_frogs
-71.95971957123957,20.869690806498433,-80.0,62,61,59,-71.95971957123957,20.470691628775594,mixkit-large-fly-buzzing-41,not_frogs
-77.50036588540245,11.017017591148303,-80.0,42,43,41,-77.50036588540245,10.678782668406585,mixkit-little-baby-sneeze-2214,not_frogs
-79.16029945133457,5.768921167456589,-80.0,38,39,37,-79.16029945133457,2.7009139281636276,mixkit-little-bird-calling-chirp-23,not_frogs
-79.16029945133457,5.768921167456589,-80.0,38,39,37,-79.16029945133457,2.7009139281636276,mixkit-little-bird-calling-chirp-23_(1),not_frogs
-71.4630841572365,15.86083834706399,-80.0,46,47,42,-71.4630841572365,4.594700478526844,mixkit-little-birds-singing-in-the-trees-17,not_frogs
-78.23350210522416,8.520508198444794,-80.0,38,39,37,-78.23350210522416,7.405964369075805,mixkit-little-cat-attention-meow-86,not_frogs
-78.11045009820893,9.009127444126685,-80.0,31,35,36,-78.11045009820893,7.221564103598294,mixkit-little-cat-pain-meow-87,not_frogs
-55.46147223657079,26.785007651174414,-79.75124740600586,39,38,37,-55.46147223657079,22.949192059844105,mixkit-little-pug-dog-heavy-breathing-57,not_frogs
-75.60315839097491,13.835789856397184,-80.0,3,4,2,-75.60315839097491,13.645064269976142,mixkit-male-clearing-the-throat-2226,not_frogs
-65.27080808274162,23.905725171992913,-80.0,7,6,35,-65.27080808274162,23.78885144330096,mixkit-medium-size-bird-flutter-63,not_frogs
-43.465080924937176,11.98250419309636,-43.82490921020508,15,14,16,-43.465080924937176,10.440223318419077,mixkit-medium-size-dog-walking-pant-58,not_frogs
-57.912442902504985,10.32603421110092,-59.73310852050781,42,41,40,-57.912442902504985,3.6669046585825424,mixkit-morning-birds-singing-2467,not_frogs
-39.06564411854592,5.643666264732377,-39.42929649353027,47,46,48,-39.06564411854592,1.5268465357421896,mixkit-morning-sound-in-a-garden-2464,not_frogs
-40.941575197152915,11.85130139483454,-37.93192100524902,45,44,46,-40.941575197152915,2.9728248743714945,mixkit-natural-ambience-with-flowing-water-and-birds-61,not_frogs
-42.60736291176205,10.650610319570626,-42.531166076660156,44,45,43,-42.60736291176205,2.43079190905606,mixkit-night-crickets-near-the-swamp-1782,not_frogs
-36.56894129355656,7.030006322073011,-36.43162155151367,37,44,39,-36.56894129355656,2.096645116301079,mixkit-owl-in-a-forest-2466,not_frogs
-27.476685860006274,8.608004757921114,-26.354865074157715,10,11,12,-27.476685860006274,3.7305293829342174,mixkit-people-indoors-ambience-2981,not_frogs
-40.26495432321268,8.356638605135839,-41.02366065979004,21,30,28,-40.26495432321268,3.029370884990015,mixkit-playground-with-kids-playing-2266,not_frogs
-78.31979072416361,9.05818586303813,-80.0,59,60,58,-78.31979072416361,8.526797260876915,mixkit-quick-insect-buzz-33,not_frogs
-26.6609633248429,8.966458113520593,-24.0119047164917,48,47,46,-26.6609633248429,2.3501988448031486,mixkit-rain-in-the-jungle-and-birds-2431,not_frogs
-76.60954680157234,12.678381859220163,-80.0,58,59,60,-76.60954680157234,11.263117929321032,mixkit-rattlesnake-moving-the-tail-2497,not_frogs
-24.64331778213209,7.074053987484639,-24.504076957702637,10,9,11,-24.64331778213209,2.0192015528389655,mixkit-restaurant-crowd-talking-ambience-444,not_frogs
-30.969156448498126,6.618087331560207,-30.02686882019043,44,39,43,-30.969156448498126,1.3868416448602585,mixkit-river-in-the-forest-with-birds-1216,not_frogs
-43.734090283539,18.811079468686142,-48.43500900268555,59,58,60,-43.734090283539,2.4534453620797523,mixkit-river-shore-insect-noise-1785,not_frogs
-31.38389870828653,10.925223372330578,-34.68821144104004,57,58,56,-31.38389870828653,3.050171418330747,mixkit-river-surroundings-in-the-jungle-2451,not_frogs
-31.822850449123095,7.261116603366979,-32.47830581665039,47,48,45,-31.822850449123095,4.857047962604844,mixkit-running-through-the-forest-1232,not_frogs
-67.72572296121419,18.329053663160497,-80.0,50,51,52,-67.72572296121419,17.151524751691415,mixkit-sci-fi-single-cricket-1778,not_frogs
-34.93012640471387,9.08082665437222,-34.20748519897461,26,27,28,-34.93012640471387,3.5839070074905175,mixkit-sea-waves-with-birds-loop-1185,not_frogs
-75.26393526730294,12.533122124179966,-80.0,29,28,42,-75.26393526730294,10.079960885478183,mixkit-short-rooster-crowing-2470,not_frogs
-76.71982164495125,13.187772600835432,-80.0,36,37,35,-76.71982164495125,12.79164464865501,mixkit-sick-man-sneeze-2213,not_frogs
-76.19320765668375,13.724956391075915,-80.0,29,28,20,-76.19320765668375,13.232047252087995,mixkit-sick-woman-coughing-2218,not_frogs
-77.40554677150504,10.20531076993904,-80.0,40,39,41,-77.40554677150504,7.54416437487933,mixkit-single-cricket-screech-1780,not_frogs
-78.65986656312876,7.198088481072105,-80.0,46,45,47,-78.65986656312876,4.67057553545179,mixkit-small-cricket-screech-1781,not_frogs
-52.171073819858535,26.486982990225243,-47.01955604553223,27,26,28,-52.171073819858535,25.904487514547526,mixkit-small-crowd-laugh-and-applause-422,not_frogs
-28.072147323609506,8.49922585537174,-28.15737533569336,56,57,58,-28.072147323609506,2.091291969660901,mixkit-sounds-of-the-river-and-birds-2453,not_frogs
-54.35192088253813,28.0086234658952,-80.0,48,47,50,-54.35192088253813,27.66341949479483,mixkit-strong-breathing-of-a-person-2232,not_frogs
-45.70625221027437,13.601504408036718,-46.12043762207031,50,51,49,-45.70625221027437,0.6398595681165786,mixkit-summer-crickets-loop-1788,not_frogs
-46.489324925048166,14.91936754697481,-48.1586971282959,52,53,51,-46.489324925048166,0.5706642020945897,mixkit-summer-night-crickets-1787,not_frogs
-54.180936911681414,18.666116617856964,-55.587589263916016,50,51,49,-54.180936911681414,0.6639650910498406,mixkit-summer-night-crickets-loop-1789,not_frogs
-29.02014775321821,9.598239015435547,-28.38857650756836,46,47,45,-29.02014775321821,3.592799556285988,mixkit-summer-night-in-the-forest-1227,not_frogs
-77.59347536575628,9.633452431548125,-80.0,33,25,26,-77.59347536575628,8.44084483318895,mixkit-sweet-kitty-meow-93,not_frogs
-43.49859956304463,8.321363854449126,-42.622039794921875,28,27,26,-43.49859956304463,2.2860200660268233,mixkit-urban-park-and-traffic-2932,not_frogs
-41.984012950756295,10.44180960604407,-42.22479248046875,33,32,34,-41.984012950756295,5.250349779551174,mixkit-walking-in-the-forest-with-birds-1231,not_frogs
-74.52632059272716,16.48614410493216,-80.0,13,3,2,-74.52632059272716,16.27458924452239,mixkit-wild-lion-animal-roar-6,not_frogs
-41.589599295275114,14.928684963771229,-42.41908264160156,4,5,10,-41.589599295275114,3.2842656765440688,mixkit-wind-blowing-ambience-2658,not_frogs
-42.481404497700886,13.185653258609399,-45.082590103149414,9,8,7,-42.481404497700886,3.29190880926965,mixkit-wind-in-the-top-of-the-mountain-1267,not_frogs
-74.61909527125879,16.331271433013796,-80.0,24,23,18,-74.61909527125879,15.709151001347605,mixkit-woman-cry-of-pain-2201,not_frogs
-50.12123290907479,19.576120144180084,-47.49045372009277,31,30,32,-50.12123290907479,15.96114715217876,mixkit-woman-hilarious-laughing-410,not_frogs
-75.73066260328564,14.382275562821293,-80.0,20,21,19,-75.73066260328564,13.29986114774453,mixkit-young-man-coughing-2227,not_frogs
-72.65038632259223,16.890776125726116,-80.0,20,21,19,-72.65038632259223,16.344939917625055,mixkit-young-tired-male-yawns-2278,not_frogs
-73.17995192269576,16.912582705448948,-80.0,26,25,31,-73.17995192269576,16.297836368062466,panther,not_frogs
-39.92971470315882,10.575166966563282,-41.9685115814209,41,42,40,-39.92971470315882,7.427507422852891,Penguin,not_frogs
-52.816836437015965,17.871575854514145,-57.1291389465332,35,34,36,-52.816836437015965,15.091082001825361,pig,not_frogs
-38.429398349293976,17.263087786335397,-36.806827545166016,25,26,24,-38.429398349293976,12.959296500864625,sea_lion,not_frogs
-39.39720196904411,16.13149890432201,-38.532264709472656,45,55,44,-39.39720196904411,5.539557678282489,sound_dolphin_buzzing_clicks_ogg,not_frogs
-54.1271840932578,20.737739439900086,-60.906192779541016,26,25,27,-54.1271840932578,3.069117918471413,15-Pickerel-Frog-call,pickerel_frog
-48.42573202276935,15.735772797943676,-52.896095275878906,37,38,36,-48.42573202276935,8.352997172744915,400127,pickerel_frog
-41.96657194698493,14.814900279130859,-39.5991268157959,45,44,46,-41.96657194698493,3.939885335410626,dlg_ggpd_n200-g2-m1-2003-c3-track-77,pickerel_frog
-54.96194640778679,21.136497500533725,-61.79672431945801,26,25,27,-54.96194640778679,2.880614175948627,dlg_ggpd_n200-g2-m1-2013-c3-track-15,pickerel_frog
-42.246816032049686,14.776385880123822,-39.91806411743164,45,44,46,-42.246816032049686,3.9314389066159356,dlg_ggpd_n200-g2-m1-2013-c3-track-79,pickerel_frog
-45.268966921797485,12.856163929897258,-46.84854698181152,42,43,41,-45.268966921797485,7.7715154306252305,ML106938-_2025-10-21T221228.549,pickerel_frog
-31.733180351261474,8.504936525065926,-31.095308303833008,0,62,61,-31.733180351261474,2.431412307315041,ML138530-_2025-10-21T221432.649,pickerel_frog
-56.54755867830977,11.85843356133103,-60.55913734436035,39,40,38,-56.54755867830977,7.722987676578986,ML138530-_2025-10-21T221539.080,pickerel_frog
-33.82456320942555,9.847974277131383,-36.1522331237793,2,3,4,-33.82456320942555,4.563864428796878,ML166469_-_2025-10-21T221650.605,pickerel_frog
-28.457214913830125,8.692329270036543,-26.138100624084473,26,38,25,-28.457214913830125,2.2412330055748506,ML166470-_2025-10-21T221838.415,pickerel_frog
-37.963415521410944,10.486115636856033,-40.89931106567383,37,36,38,-37.963415521410944,5.474178948339013,ML166471_-_2025-10-21T221940.357,pickerel_frog
-46.39399037290615,16.820672266146303,-49.85801887512207,55,7,8,-46.39399037290615,14.874835540657093,ML166471_-_2025-10-21T222039.476,pickerel_frog
-44.24895377557405,7.623513797818454,-44.61488723754883,39,38,40,-44.24895377557405,2.286066435167534,ML198316-_2025-10-21T222300.473,pickerel_frog
-36.614818324051846,8.776455985411815,-36.93699073791504,0,1,2,-36.614818324051846,3.395282537896332,ML207574-_2025-10-21T222933.953,pickerel_frog
-51.315454163642606,10.998043189983454,-53.26176643371582,45,46,47,-51.315454163642606,3.4340309898794543,ML210604_-_2025-10-21T222403.481,pickerel_frog
-41.08072489729959,9.1079843318444,-42.487056732177734,0,51,52,-41.08072489729959,4.556486143147215,ML228860_-_2025-10-21T222620.986,pickerel_frog
-18.36014849458348,17.327876134621583,-13.887121200561523,54,55,53,-18.36014849458348,1.2685336450921163,ML230128_-_2025-10-21T223144.978,pickerel_frog
-24.10095893593371,16.491289534910596,-19.866161346435547,55,54,43,-24.10095893593371,0.9369350973841652,ML230129-_2025-10-21T223247.707,pickerel_frog
-38.92894737804503,13.743213270982556,-35.887128829956055,55,56,54,-38.92894737804503,1.971093584535367,ML230130_-_2025-10-21T223344.212,pickerel_frog
-20.17877515745965,17.656330890203918,-15.811711311340332,55,56,54,-20.17877515745965,0.8583806193307123,ML230131_-_2025-10-21T223437.440,pickerel_frog
-34.24180650144055,14.78374153079657,-30.420719146728516,55,56,54,-34.24180650144055,1.0385450176274684,ML230132_-_2025-10-21T223534.108,pickerel_frog
-24.432800159722635,5.606430347297183,-23.86327075958252,45,46,44,-24.432800159722635,1.3154523708187804,ML273984_-_2025-10-21T223632.876,pickerel_frog
-30.06380106835451,6.517910912675735,-30.76605796813965,45,46,44,-30.06380106835451,3.0350252016768557,ML273985-_2025-10-21T223734.400,pickerel_frog
-33.67008062668162,6.008084564740949,-34.53762626647949,7,8,6,-33.67008062668162,2.309020331855121,ML273986-_2025-10-21T223834.275,pickerel_frog
-46.832878444352446,8.0293171294603,-48.15187454223633,7,8,6,-46.832878444352446,4.3715442702001095,ML273987-_2025-10-21T223930.390,pickerel_frog
-48.7185655503497,6.179038543555418,-49.41616249084473,8,9,11,-48.7185655503497,2.758445069509522,ML273988_-_2025-10-21T224042.454,pickerel_frog
-48.9510857164514,15.11558898573953,-53.422523498535156,38,39,37,-48.9510857164514,7.031289194437791,ML38807_-_2025-10-21T214916.312,pickerel_frog
-27.432610152008362,6.848033417771703,-27.3877592086792,40,39,24,-27.432610152008362,2.79158312570306,ML506566271_-_2025-10-21T224141.440,pickerel_frog
-46.988930356302006,13.409726295730088,-50.85444641113281,27,26,28,-46.988930356302006,3.2705129470011536,ML53170-_2025-10-21T215209.876,pickerel_frog
-33.04932228895877,6.714936502285169,-35.15615272521973,1,0,2,-33.04932228895877,0.8529577791487376,ML632825903-_2025-10-21T224245.639,pickerel_frog
-68.610403098408,19.854232315762573,-80.0,56,57,55,-68.610403098408,19.61426397326994,ML634942421_-_2025-10-21T224349.216,pickerel_frog
-62.586463711870586,25.92563636904061,-80.0,1,0,41,-62.586463711870586,25.822915596059296,ML634942422-_2025-10-21T224450.980,pickerel_frog
-33.4484176286896,10.181435808204682,-32.3881950378418,1,0,2,-33.4484176286896,8.791776495398937,ML634942422,pickerel_frog
-33.4484176286896,10.181435808204682,-32.3881950378418,1,0,2,-33.4484176286896,8.791776495398937,ML634942423-_2025-10-21T224635.020,pickerel_frog
-46.150971870152,12.502835741978302,-50.887704849243164,21,20,22,-46.150971870152,7.9240325874267565,ML77288-_2025-10-21T215337.079,pickerel_frog
-40.117717842819935,8.756187182395022,-42.41790199279785,0,38,37,-40.117717842819935,4.741733285203282,ML77289-_2025-10-21T215449.897,pickerel_frog
-50.95464880645206,12.538965936381548,-56.25881767272949,0,38,24,-50.95464880645206,8.51132402712642,ML79395_-_2025-10-21T215552.369,pickerel_frog
-55.61920511410539,13.319250455051854,-60.8419132232666,0,20,21,-55.61920511410539,10.09145857784247,ML79396_-_2025-10-21T220935.501,pickerel_frog
-57.2528830350932,21.802771985001574,-64.4559555053711,26,27,25,-57.2528830350932,3.1233092866647683,Pickerel_Frog___Rana_palustris,pickerel_frog
-18.947601029282033,4.1370386850972105,-19.554500579833984,15,16,7,-18.947601029282033,1.0780422996306127,XC883658_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog
-47.96257687607248,12.758689343383079,-49.85694122314453,38,39,37,-47.96257687607248,3.362941868709801,XC883800_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog
-37.68280560175808,16.19075134782739,-34.76822853088379,37,44,45,-37.68280560175808,2.754249244358158,XC891068_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog
-22.826089771900957,8.72999534034143,-20.228090286254883,20,21,22,-22.826089771900957,0.8900303459356149,XC895175_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog
-27.68672544341491,8.155112507096243,-25.700241088867188,20,0,19,-27.68672544341491,1.0634835357612127,XC895182_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog
-30.019328833058513,7.86746032481465,-29.449317932128906,27,28,26,-30.019328833058513,2.631718198678003,XC895184_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog
-20.624582981392567,8.162108468667801,-19.841569900512695,18,19,20,-20.624582981392567,0.5406605773759958,XC895187_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog
-24.35196060837698,9.14319136770516,-24.07639789581299,25,26,22,-24.35196060837698,1.1394752561521728,XC895188_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog
-33.9490488581273,8.713843220183655,-34.82438659667969,25,38,26,-33.9490488581273,2.8194890010420384,XC895189_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog
-32.75357163944681,6.689323159486574,-33.52655792236328,0,37,36,-32.75357163944681,2.997909830538684,XC895191_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog
-30.319696504942502,7.066372591480202,-31.466553688049316,24,25,26,-30.319696504942502,2.857284473905892,XC895192_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog
-32.318042307953824,7.593420482285457,-32.78948402404785,0,24,23,-32.318042307953824,3.4400764227782283,XC895199_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog
-34.34003211099767,18.221693168549308,-31.005033493041992,18,19,20,-34.34003211099767,16.78441625704916,XC895203_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog
-28.889060706626235,8.24410085283218,-27.558876037597656,38,37,21,-28.889060706626235,1.0040141266843627,XC895204_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog
-34.97218174100129,10.794156117862698,-34.69529151916504,38,37,36,-34.97218174100129,1.6597285396679977,XC895206_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog
-32.08038882797113,5.782294494546213,-31.788480758666992,26,27,25,-32.08038882797113,1.51784277240001,XC899250_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog
-29.949046165425234,9.484623666608654,-28.10817813873291,25,18,17,-29.949046165425234,2.120778466640498,XC961803_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog
-37.55317021693749,11.197148567246602,-39.44129180908203,38,39,37,-37.55317021693749,3.435669280251467,XC980159_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog
-51.34295873523727,23.107899435405187,-55.99958038330078,10,9,23,-51.34295873523727,3.3184577166491627,13-Southern-Leopard-Frog-call,southern_leopard_frog
-51.059146257156286,20.479075228139678,-48.544742584228516,23,24,22,-51.059146257156286,6.695171822108674,420100,southern_leopard_frog
-54.57198323734675,13.915893845306252,-55.39495277404785,39,40,37,-54.57198323734675,3.124785269403825,dlg_ggpd_n200-g2-m1-2003-c3-track-69,southern_leopard_frog
-63.38297696594849,15.389594504528398,-68.55779647827148,39,40,38,-63.38297696594849,4.296221508046523,dlg_ggpd_n200-g2-m1-2003-c3-track-73,southern_leopard_frog
-50.19802017416589,21.711537677122127,-56.19477081298828,10,9,23,-50.19802017416589,3.356535126961912,dlg_ggpd_n200-g2-m1-2013-c3-track-13,southern_leopard_frog
-54.589031048862395,13.918951438949653,-55.4050350189209,39,40,37,-54.589031048862395,3.1032341643017665,dlg_ggpd_n200-g2-m1-2013-c3-track-71,southern_leopard_frog
-63.417974248251895,15.37810746146786,-68.59288024902344,39,40,38,-63.417974248251895,4.242470227599984,dlg_ggpd_n200-g2-m1-2013-c3-track-75,southern_leopard_frog
-60.222629628539636,16.634228715992677,-61.386648178100586,40,41,39,-60.222629628539636,3.2674179203624028,dlg_ggpd_n200-g2-m1-2013-c3-track-77,southern_leopard_frog
-42.246816032049686,14.776385880123822,-39.91806411743164,45,44,46,-42.246816032049686,3.9314389066159356,dlg_ggpd_n200-g2-m1-2013-c3-track-79,southern_leopard_frog
-42.01858378542272,13.749354012163327,-44.88541221618652,32,31,36,-42.01858378542272,3.5135697441992555,ML207038,southern_leopard_frog
-30.206198279998695,12.148980040213093,-28.961347579956055,53,54,48,-30.206198279998695,4.66696537405231,ML222804,southern_leopard_frog
-32.89160204988206,12.274215275180527,-33.29852867126465,48,49,52,-32.89160204988206,3.402679804327674,ML222805,southern_leopard_frog
-32.27737853086603,12.408128320934068,-32.27063179016113,49,51,48,-32.27737853086603,5.4157421991087835,ML222806,southern_leopard_frog
-32.95884444334668,11.08265851270882,-33.57856750488281,48,49,52,-32.95884444334668,2.9886041169194577,ML222807,southern_leopard_frog
-39.555999005891884,16.153516320386935,-37.343278884887695,53,23,24,-39.555999005891884,3.748950111619589,ML230133,southern_leopard_frog
-44.48613180064547,12.789463633753964,-43.7788028717041,0,21,23,-44.48613180064547,1.8663692335875088,ML230134,southern_leopard_frog
-34.247501743123316,14.276403043696194,-31.151766777038574,1,0,2,-34.247501743123316,1.7116196976047633,ML230135,southern_leopard_frog
-27.287520016722915,15.713138378336524,-23.507132530212402,55,56,54,-27.287520016722915,1.1344307062069243,ML230136,southern_leopard_frog
-38.09769488743176,16.323743730732215,-36.00946807861328,37,38,47,-38.09769488743176,3.4733345961350857,ML230137,southern_leopard_frog
-42.960230422493616,20.822098952896223,-38.17890739440918,37,36,38,-42.960230422493616,2.786833708712334,ML506563231,southern_leopard_frog
-47.04671878507685,11.90271258804076,-46.36318588256836,41,40,30,-47.04671878507685,2.440815262903225,ML506564971,southern_leopard_frog
-43.91621952962018,7.116048125324152,-44.72030448913574,39,38,40,-43.91621952962018,1.8086130815412076,ML506567411,southern_leopard_frog
-33.84856073055287,10.786847540881354,-36.36343955993652,62,63,61,-33.84856073055287,2.172740931522172,ML506567921,southern_leopard_frog
-33.73358853223567,11.4480785381161,-32.26252746582031,12,11,10,-33.73358853223567,1.9449065956543468,ML630879753,southern_leopard_frog
-37.413817312265905,17.93712537060529,-40.53207206726074,55,52,54,-37.413817312265905,2.0475834507193924,ML635755045,southern_leopard_frog
-71.95465299902428,21.377719260264413,-80.0,56,55,48,-71.95465299902428,21.049117120640283,ML635828698,southern_leopard_frog
-40.41991364025876,9.870481116974464,-43.558359146118164,24,25,23,-40.41991364025876,2.6550989672277048,ML636469390,southern_leopard_frog
-44.71054171729323,17.47796345173449,-51.528438568115234,57,56,55,-44.71054171729323,1.3369693740076463,ML636470844,southern_leopard_frog
-33.30208103713124,7.999103963279995,-34.40653038024902,6,7,5,-33.30208103713124,3.2648711579431167,ML637044382,southern_leopard_frog
-55.4943942421412,21.846463447754626,-57.18732833862305,24,25,23,-55.4943942421412,3.376793166004989,Southern_Leopard_Frog___Rana_sphenocephala,southern_leopard_frog
-47.46975256198382,13.241868126344539,-49.81047058105469,38,37,39,-47.46975256198382,3.258183781551481,XC883082_-_Southern_Leopard_Frog_-_Lithobates_sphenocephalus,southern_leopard_frog
-41.22207688483174,18.639764946555257,-36.741783142089844,23,22,18,-41.22207688483174,3.5163369439737178,XC894002_-_Southern_Leopard_Frog_-_Lithobates_sphenocephalus,southern_leopard_frog
-27.655707788716335,7.301901847880294,-29.297611236572266,56,55,57,-27.655707788716335,2.2899843086745464,XC961808_-_Southern_Leopard_Frog_-_Lithobates_sphenocephalus,southern_leopard_frog
-46.88417202434794,8.636292916067928,-48.71471977233887,51,43,42,-46.88417202434794,4.307767716233703,XC977772_-_Southern_Leopard_Frog_-_Lithobates_sphenocephalus,southern_leopard_frog
-36.64920863623271,11.061369594236407,-35.73076820373535,27,26,28,-36.64920863623271,2.772786044067334,XC979225_-_Southern_Leopard_Frog_-_Lithobates_sphenocephalus,southern_leopard_frog
-41.94965222588548,8.54828235564222,-41.842275619506836,41,45,42,-41.94965222588548,3.3494341570225665,XC984171_-_Southern_Leopard_Frog_-_Lithobates_sphenocephalus,southern_leopard_frog
-61.79534167563003,14.29410650161576,-64.92052459716797,40,39,47,-61.79534167563003,2.2264040645112466,295182,spring_peeper
-73.22882320042137,13.500956274690976,-80.0,38,39,37,-73.22882320042137,2.326498436597763,43-Spring-Peeper-call,spring_peeper
-57.87607540957751,17.725491230063703,-52.76972579956055,39,38,40,-57.87607540957751,2.021471977274596,dlg_ggpd_n200-g2-m1-2003-c3-track-67,spring_peeper
-56.000610365322736,17.610234028014304,-57.852251052856445,38,39,37,-56.000610365322736,5.164101122046044,dlg_ggpd_n200-g2-m1-2003-c3-track-68,spring_peeper
-54.57198323734675,13.915893845306252,-55.39495277404785,39,40,37,-54.57198323734675,3.124785269403825,dlg_ggpd_n200-g2-m1-2003-c3-track-69,spring_peeper
-37.80164798783039,12.5426196106122,-38.3009147644043,40,41,32,-37.80164798783039,2.2641606505452914,dlg_ggpd_n200-g2-m1-2003-c3-track-78,spring_peeper
-54.37215383188354,15.836568727690258,-55.897613525390625,44,45,43,-54.37215383188354,2.9162181926372415,dlg_ggpd_n200-g2-m1-2003-c3-track-79,spring_peeper
-73.63357124904607,13.356803922501213,-80.0,38,39,37,-73.63357124904607,2.1954069843806923,dlg_ggpd_n200-g2-m1-2013-c3-track-43,spring_peeper
-57.864483881957845,17.73047440007246,-52.756208419799805,39,38,40,-57.864483881957845,2.039922187259812,dlg_ggpd_n200-g2-m1-2013-c3-track-69,spring_peeper
-56.50801493549015,17.564410658949004,-58.65711975097656,38,39,37,-56.50801493549015,5.151283412080678,dlg_ggpd_n200-g2-m1-2013-c3-track-70,spring_peeper
-54.589031048862395,13.918951438949653,-55.4050350189209,39,40,37,-54.589031048862395,3.1032341643017665,dlg_ggpd_n200-g2-m1-2013-c3-track-71,spring_peeper
